GateV,DrainV,VssV,BodyV,VddV,DrainI,GateI,VssI,BodyI,VddI,TempK,GNDV
0.42,0.08,0,-0.4,0.8,3.2858e-05,1.854e-11,-3.292e-05,-5.730000000000001e-12,-8.7e-13,8.5,0
0.44,0.08,0,-0.4,0.8,7.0582e-05,1.403e-11,-7.0342e-05,-5.34e-12,5e-14,8.5,0
0.46,0.08,0,-0.4,0.8,0.00013714,1.117e-11,-0.00013702,-5.730000000000001e-12,-2.1000000000000001e-13,8.5,0
0.48,0.08,0,-0.4,0.8,0.0002458,1.529e-11,-0.00024594,-4.27e-12,3.000000000000001e-13,8.5,0
0.5,0.08,0,-0.4,0.8,0.00040658,1.422e-11,-0.00040674,-4.440000000000001e-12,9.3e-13,8.5,0
0.52,0.08,0,-0.4,0.8,0.00062456,2.154e-11,-0.0006254,-5.170000000000001e-12,-6.700000000000002e-13,8.5,0
0.54,0.08,0,-0.4,0.8,0.0009006,4.497e-11,-0.0008997,-5.770000000000001e-12,-2.0200000000000007e-12,8.5,0
0.56,0.08,0,-0.4,0.8,0.0012188,2.315e-11,-0.0012228,-4.82e-12,2.31e-12,8.5,0
0.58,0.08,0,-0.4,0.8,0.001574,4.2300000000000005e-11,-0.0015824,-4.140000000000001e-12,8.300000000000001e-13,8.5,0
0.6,0.08,0,-0.4,0.8,0.0019506,7.056e-11,-0.0019548,-5.010000000000001e-12,-1.73e-12,8.5,0
0.62,0.08,0,-0.4,0.8,0.0023514,8.865000000000001e-11,-0.0023414,-5.3500000000000004e-12,-9.000000000000001e-13,8.5,0
0.64,0.08,0,-0.4,0.8,0.0027332,8.566e-11,-0.0027286,-4.200000000000001e-12,1.4e-13,8.5,0
0.66,0.08,0,-0.4,0.8,0.0031042,1.1124e-10,-0.0031032,-5.3100000000000014e-12,-5.500000000000001e-13,8.5,0
0.68,0.08,0,-0.4,0.8,0.003459,1.3907000000000002e-10,-0.003446,-5.010000000000001e-12,-3.5e-13,8.5,0
0.7,0.08,0,-0.4,0.8,0.0037872,1.6134e-10,-0.0037746,-4.74e-12,2.69e-12,8.5,0
0.72,0.08,0,-0.4,0.8,0.0040668,1.8241e-10,-0.0041004,-4.5400000000000004e-12,4.31e-12,8.5,0
0.74,0.08,0,-0.4,0.8,0.0043408,2.2149000000000003e-10,-0.0043854,-4.6400000000000004e-12,-1.4900000000000001e-12,8.5,0
0.76,0.08,0,-0.4,0.8,0.0046398,2.8851e-10,-0.0046302,-5.110000000000001e-12,-5.79e-12,8.5,0
0.78,0.08,0,-0.4,0.8,0.0048782,3.3553000000000003e-10,-0.0048258,-4.78e-12,-2.6800000000000007e-12,8.5,0
0.8,0.08,0,-0.4,0.8,0.0050886,3.797e-10,-0.0050576,-5.050000000000001e-12,2.7300000000000007e-12,8.5,0
0.0,0.1,0,-0.4,0.8,7.55e-12,-1.071e-11,6.270000000000001e-12,-6.640000000000001e-12,1.09e-12,8.5,0
0.02,0.1,0,-0.4,0.8,4.74e-12,-8.03e-12,5.120000000000001e-12,-6.670000000000001e-12,8.100000000000001e-13,8.5,0
0.04,0.1,0,-0.4,0.8,8.11e-12,-1.401e-11,6.2e-12,-7.21e-12,7.800000000000002e-13,8.5,0
0.06,0.1,0,-0.4,0.8,5.18e-12,-8.86e-12,-3.4200000000000004e-12,-7.02e-12,6.8e-13,8.5,0
0.08,0.1,0,-0.4,0.8,4.97e-12,-1.231e-11,-2.5500000000000002e-12,-6.930000000000001e-12,3.900000000000001e-13,8.5,0
0.1,0.1,0,-0.4,0.8,6.1100000000000004e-12,-4.06e-12,2.82e-12,-6.590000000000001e-12,3.4e-13,8.5,0
0.12,0.1,0,-0.4,0.8,4.56e-12,-9.12e-12,2.5800000000000003e-12,-6.0200000000000014e-12,2.8e-13,8.5,0
0.14,0.1,0,-0.4,0.8,6.96e-12,-7.32e-12,3.61e-12,-6.570000000000001e-12,1.1100000000000001e-12,8.5,0
0.16,0.1,0,-0.4,0.8,4.22e-12,-1.385e-11,1.0600000000000001e-12,-6.950000000000001e-12,7.100000000000001e-13,8.5,0
0.18,0.1,0,-0.4,0.8,9.700000000000001e-12,-1.183e-11,-8.800000000000001e-12,-7.030000000000001e-12,1.09e-12,8.5,0
0.2,0.1,0,-0.4,0.8,1.951e-11,-1.515e-11,-2.371e-11,-6.5300000000000015e-12,8.9e-13,8.5,0
0.22,0.1,0,-0.4,0.8,9.657000000000001e-11,-5.8e-12,-1.0129e-10,-7.06e-12,-2.900000000000001e-13,8.5,0
0.24,0.1,0,-0.4,0.8,5.4974e-10,8.100000000000001e-13,-5.425300000000001e-10,-7.3e-12,-4.9e-13,8.5,0
0.26,0.1,0,-0.4,0.8,3.0566e-09,-3.67e-12,-3.0717e-09,-7.3e-12,0.0,8.5,0
0.28,0.1,0,-0.4,0.8,1.52274e-08,1.215e-11,-1.5287399999999998e-08,-6.980000000000001e-12,-6.000000000000001e-14,8.5,0
0.3,0.1,0,-0.4,0.8,6.73826e-08,-7.45e-12,-6.7754e-08,-6.91e-12,-6.200000000000001e-13,8.5,0
0.32,0.1,0,-0.4,0.8,2.7944e-07,-1.653e-11,-2.7696e-07,-5.94e-12,1.3900000000000001e-12,8.5,0
0.34,0.1,0,-0.4,0.8,8.7778e-07,3.9800000000000004e-12,-8.5986e-07,-6.180000000000001e-12,1.1000000000000001e-13,8.5,0
0.36,0.1,0,-0.4,0.8,2.4869000000000003e-06,9.9e-12,-2.5031e-06,-7.150000000000001e-12,-8e-13,8.5,0
0.38,0.1,0,-0.4,0.8,6.7206000000000005e-06,8.56e-12,-6.692600000000001e-06,-6.620000000000001e-12,-4.1e-13,8.5,0
0.4,0.1,0,-0.4,0.8,1.6864e-05,1.08e-12,-1.6848000000000002e-05,-6.840000000000001e-12,-4.500000000000001e-13,8.5,0
0.42,0.1,0,-0.4,0.8,3.8826e-05,1.404e-11,-3.8762e-05,-6.230000000000001e-12,-2.900000000000001e-13,8.5,0
0.44,0.1,0,-0.4,0.8,8.2468e-05,-2.14e-12,-8.2594e-05,-6.420000000000001e-12,9.600000000000002e-13,8.5,0
0.46,0.1,0,-0.4,0.8,0.00015962,2.900000000000001e-13,-0.00015908,-6.4800000000000015e-12,-9.100000000000002e-13,8.5,0
0.48,0.1,0,-0.4,0.8,0.000285,2.653e-11,-0.00028432,-6.7300000000000014e-12,-1.3800000000000002e-12,8.5,0
0.5,0.1,0,-0.4,0.8,0.00046844,2.353e-11,-0.0004671,-6.340000000000001e-12,7e-14,8.5,0
0.52,0.1,0,-0.4,0.8,0.00071808,2.031e-11,-0.0007175,-6.290000000000001e-12,1.4700000000000002e-12,8.5,0
0.54,0.1,0,-0.4,0.8,0.00103044,2.982e-11,-0.00103092,-6.45e-12,-2.2000000000000002e-13,8.5,0
0.56,0.1,0,-0.4,0.8,0.0014036,3.285e-11,-0.0014034,-5.58e-12,-6.500000000000002e-13,8.5,0
0.58,0.1,0,-0.4,0.8,0.0018208,5.398e-11,-0.0018192,-6.940000000000001e-12,-2.06e-12,8.5,0
0.6,0.1,0,-0.4,0.8,0.002276,7.139000000000001e-11,-0.0022556,-5.95e-12,-1.6e-12,8.5,0
0.62,0.1,0,-0.4,0.8,0.0027362,7.348e-11,-0.0027176,-6.390000000000001e-12,2.4300000000000003e-12,8.5,0
0.64,0.1,0,-0.4,0.8,0.003177,6.574000000000001e-11,-0.0032028,-5.39e-12,5.010000000000001e-12,8.5,0
0.66,0.1,0,-0.4,0.8,0.0036282,9.828000000000001e-11,-0.00366,-5.33e-12,-9.5e-13,8.5,0
0.68,0.1,0,-0.4,0.8,0.0040966,1.3661e-10,-0.0041048,-6.05e-12,-4.6000000000000006e-12,8.5,0
0.7,0.1,0,-0.4,0.8,0.0045246,1.5669e-10,-0.0045016,-6.030000000000001e-12,-2.92e-12,8.5,0
0.72,0.1,0,-0.4,0.8,0.0048968,1.7713e-10,-0.0048748,-6.26e-12,1.3400000000000003e-12,8.5,0
0.74,0.1,0,-0.4,0.8,0.0052502,2.0254e-10,-0.0052492,-5.770000000000001e-12,5.7e-13,8.5,0
0.76,0.1,0,-0.4,0.8,0.0055852,2.6017000000000004e-10,-0.005573,-6.220000000000001e-12,-2.6e-13,8.5,0
0.78,0.1,0,-0.4,0.8,0.0058788,3.0330000000000003e-10,-0.005866,-5.44e-12,4.18e-12,8.5,0
0.8,0.1,0,-0.4,0.8,0.0061104,3.4123e-10,-0.0061728,-5.14e-12,5.6e-12,8.5,0
0.0,0.12,0,-0.4,0.8,1.029e-11,9.280000000000001e-12,8.500000000000002e-13,-9.82e-12,2e-13,8.5,0
0.02,0.12,0,-0.4,0.8,6.36e-12,2.44e-12,4.88e-12,-1e-11,-1e-13,8.5,0
0.04,0.12,0,-0.4,0.8,8.55e-12,1.18e-11,6.4e-12,-9.96e-12,-3.0000000000000005e-14,8.5,0
0.06,0.12,0,-0.4,0.8,5.860000000000001e-12,6.2e-12,1.386e-11,-8.94e-12,-3.800000000000001e-13,8.5,0
0.08,0.12,0,-0.4,0.8,7.8e-12,2.06e-12,1.037e-11,-8.65e-12,5.500000000000001e-13,8.5,0
0.1,0.12,0,-0.4,0.8,6.470000000000001e-12,-3.6000000000000004e-12,9.74e-12,-7.92e-12,5.1e-13,8.5,0
0.12,0.12,0,-0.4,0.8,9.26e-12,-9.96e-12,1.2800000000000002e-12,-8.280000000000003e-12,1.13e-12,8.5,0
0.14,0.12,0,-0.4,0.8,5.910000000000001e-12,-7.980000000000001e-12,5.14e-12,-8.64e-12,1.2000000000000001e-12,8.5,0
0.16,0.12,0,-0.4,0.8,8.680000000000001e-12,-1.112e-11,-1.5e-12,-8.690000000000003e-12,4.4000000000000004e-13,8.5,0
0.18,0.12,0,-0.4,0.8,9.85e-12,-4.450000000000001e-12,-1.07e-12,-9.29e-12,6.000000000000001e-14,8.5,0
0.2,0.12,0,-0.4,0.8,2.466e-11,-8.490000000000001e-12,-1.5940000000000002e-11,-7.95e-12,2.6e-13,8.5,0
0.22,0.12,0,-0.4,0.8,1.1013e-10,-4.17e-12,-9.493e-11,-7.6e-12,8e-13,8.5,0
0.24,0.12,0,-0.4,0.8,6.1655e-10,-1.068e-11,-6.080700000000001e-10,-7.780000000000001e-12,7.200000000000002e-13,8.5,0
0.26,0.12,0,-0.4,0.8,3.5527e-09,-1.9700000000000003e-12,-3.5255e-09,-8.880000000000003e-12,-8.7e-13,8.5,0
0.28,0.12,0,-0.4,0.8,1.73224e-08,1.027e-11,-1.75472e-08,-8.43e-12,-2.300000000000001e-13,8.5,0
0.3,0.12,0,-0.4,0.8,7.500839999999999e-08,-3.8e-12,-7.620039999999999e-08,-7.92e-12,-4.500000000000001e-13,8.5,0
0.32,0.12,0,-0.4,0.8,3.1286e-07,-9e-14,-3.1109999999999997e-07,-7.83e-12,-8.000000000000001e-14,8.5,0
0.34,0.12,0,-0.4,0.8,1.00856e-06,4.94e-12,-1.01256e-06,-7.91e-12,-5.1e-13,8.5,0
0.36,0.12,0,-0.4,0.8,2.9420000000000004e-06,-5.4000000000000004e-12,-2.8873000000000003e-06,-7.780000000000001e-12,9.3e-13,8.5,0
0.38,0.12,0,-0.4,0.8,7.762100000000001e-06,-7.870000000000001e-12,-7.7438e-06,-7.690000000000001e-12,1.03e-12,8.5,0
0.4,0.12,0,-0.4,0.8,1.9548e-05,-1.047e-11,-1.9464e-05,-8.24e-12,-6.1e-13,8.5,0
0.42,0.12,0,-0.4,0.8,4.4522e-05,6.0100000000000004e-12,-4.4612e-05,-7.790000000000001e-12,3.5e-13,8.5,0
0.44,0.12,0,-0.4,0.8,9.393e-05,-1.6e-12,-9.396e-05,-8.32e-12,4.2000000000000003e-13,8.5,0
0.46,0.12,0,-0.4,0.8,0.00018136,1.866e-11,-0.00018136,-7.680000000000001e-12,5.500000000000001e-13,8.5,0
0.48,0.12,0,-0.4,0.8,0.0003206,4.98e-12,-0.00032058,-6.930000000000001e-12,5.1e-13,8.5,0
0.5,0.12,0,-0.4,0.8,0.00052268,1.453e-11,-0.00052408,-8.180000000000003e-12,-1.0100000000000001e-12,8.5,0
0.52,0.12,0,-0.4,0.8,0.00080154,4.138e-11,-0.00079898,-7.780000000000001e-12,-2.39e-12,8.5,0
0.54,0.12,0,-0.4,0.8,0.00114788,4.1900000000000005e-11,-0.00114158,-8.43e-12,-7.5e-13,8.5,0
0.56,0.12,0,-0.4,0.8,0.0015532,3.489e-11,-0.0015632,-7.2300000000000005e-12,-8e-13,8.5,0
0.58,0.12,0,-0.4,0.8,0.0020218,5.882000000000001e-11,-0.0020186,-7.41e-12,-2.3800000000000004e-12,8.5,0
0.6,0.12,0,-0.4,0.8,0.0025334,6.107e-11,-0.0025228,-7.180000000000001e-12,-1.21e-12,8.5,0
0.62,0.12,0,-0.4,0.8,0.0030606,6.27e-11,-0.0030506,-7.41e-12,5.500000000000001e-13,8.5,0
0.64,0.12,0,-0.4,0.8,0.003597,8.198000000000001e-11,-0.0035928,-7.460000000000003e-12,-1.3e-13,8.5,0
0.66,0.12,0,-0.4,0.8,0.0041338,1.0183e-10,-0.0041254,-7.6e-12,4.800000000000001e-13,8.5,0
0.68,0.12,0,-0.4,0.8,0.0046312,1.1334999999999999e-10,-0.0046348,-6e-12,5.160000000000001e-12,8.5,0
0.7,0.12,0,-0.4,0.8,0.0051078,1.227e-10,-0.0051622,-6.8200000000000004e-12,2.08e-12,8.5,0
0.72,0.12,0,-0.4,0.8,0.00562,1.6920000000000002e-10,-0.0056304,-7.12e-12,-6.540000000000001e-12,8.5,0
0.74,0.12,0,-0.4,0.8,0.0060758,2.1674e-10,-0.0060112,-7.32e-12,-7.06e-12,8.5,0
0.76,0.12,0,-0.4,0.8,0.0064794,2.3592e-10,-0.0063896,-7.32e-12,2.26e-12,8.5,0
0.78,0.12,0,-0.4,0.8,0.0068422,2.6734000000000003e-10,-0.0067932,-6.520000000000001e-12,8.66e-12,8.5,0
0.8,0.12,0,-0.4,0.8,0.007102,3.1983e-10,-0.007185,-6.7300000000000014e-12,4.0000000000000006e-14,8.5,0
0.0,0.14,0,-0.4,0.8,9.74e-12,-1.416e-11,1.78e-12,-1.099e-11,1.3300000000000002e-12,8.5,0
0.02,0.14,0,-0.4,0.8,8.96e-12,-1.621e-11,1.0100000000000001e-12,-1.061e-11,1.0500000000000002e-12,8.5,0
0.04,0.14,0,-0.4,0.8,1.119e-11,-6.890000000000001e-12,-3.0800000000000002e-12,-1.182e-11,6.3e-13,8.5,0
0.06,0.14,0,-0.4,0.8,8.36e-12,-9.35e-12,-2.2000000000000003e-12,-1.144e-11,3.0000000000000005e-14,8.5,0
0.08,0.14,0,-0.4,0.8,1.02e-11,-3.9e-12,-1.2000000000000002e-13,-1.168e-11,2.0000000000000003e-14,8.5,0
0.1,0.14,0,-0.4,0.8,8.680000000000001e-12,-4.48e-12,7.460000000000003e-12,-1.03e-11,2.900000000000001e-13,8.5,0
0.12,0.14,0,-0.4,0.8,1.014e-11,-8.710000000000001e-12,2.8100000000000003e-12,-1.008e-11,6.8e-13,8.5,0
0.14,0.14,0,-0.4,0.8,7.580000000000001e-12,-1.072e-11,5.5e-12,-1.006e-11,9.200000000000001e-13,8.5,0
0.16,0.14,0,-0.4,0.8,1.026e-11,-1.6450000000000002e-11,-9.48e-12,-1.036e-11,3.1000000000000004e-13,8.5,0
0.18,0.14,0,-0.4,0.8,1.3500000000000002e-11,-5.510000000000001e-12,-1.017e-11,-1.07e-11,3.800000000000001e-13,8.5,0
0.2,0.14,0,-0.4,0.8,2.9550000000000004e-11,-4.16e-12,-3.007e-11,-1.154e-11,-7e-13,8.5,0
0.22,0.14,0,-0.4,0.8,1.3805e-10,5.930000000000001e-12,-1.3436000000000001e-10,-1.116e-11,-5.4e-13,8.5,0
0.24,0.14,0,-0.4,0.8,7.4916e-10,4.21e-12,-7.5528e-10,-1.046e-11,-4.7e-13,8.5,0
0.26,0.14,0,-0.4,0.8,4.234e-09,-1.78e-12,-4.2017e-09,-1.062e-11,-4e-13,8.5,0
0.28,0.14,0,-0.4,0.8,2.01872e-08,1.47e-11,-2.00264e-08,-1.023e-11,-1.1000000000000001e-13,8.5,0
0.3,0.14,0,-0.4,0.8,9.04434e-08,-5.7e-12,-8.90696e-08,-1.059e-11,-9.4e-13,8.5,0
0.32,0.14,0,-0.4,0.8,3.6592e-07,-1.027e-11,-3.7032e-07,-1.03e-11,1.31e-12,8.5,0
0.34,0.14,0,-0.4,0.8,1.1780000000000002e-06,-1.158e-11,-1.1783000000000002e-06,-1.009e-11,-4.3000000000000004e-13,8.5,0
0.36,0.14,0,-0.4,0.8,3.3718000000000005e-06,-2.3500000000000007e-12,-3.3392e-06,-1.03e-11,1.6000000000000005e-13,8.5,0
0.38,0.14,0,-0.4,0.8,8.978700000000001e-06,3.4400000000000007e-12,-8.984900000000001e-06,-1.068e-11,1e-13,8.5,0
0.4,0.14,0,-0.4,0.8,2.2334e-05,6.97e-12,-2.2312e-05,-9.07e-12,7.100000000000001e-13,8.5,0
0.42,0.14,0,-0.4,0.8,5.0842e-05,-4.16e-12,-5.075e-05,-9.17e-12,6.200000000000001e-13,8.5,0
0.44,0.14,0,-0.4,0.8,0.000106068,1.32e-11,-0.000105918,-1.027e-11,-4.7e-13,8.5,0
0.46,0.14,0,-0.4,0.8,0.00020256,2.222e-11,-0.00020348,-1.065e-11,-7e-14,8.5,0
0.48,0.14,0,-0.4,0.8,0.00035526,3.86e-12,-0.00035434,-9.400000000000001e-12,1.1100000000000001e-12,8.5,0
0.5,0.14,0,-0.4,0.8,0.00057582,1.354e-11,-0.00057618,-9.94e-12,-6.000000000000001e-14,8.5,0
0.52,0.14,0,-0.4,0.8,0.00087632,3.0720000000000005e-11,-0.00087562,-9.380000000000001e-12,-2.5e-13,8.5,0
0.54,0.14,0,-0.4,0.8,0.0012492,2.26e-11,-0.0012496,-9.98e-12,-6.200000000000001e-13,8.5,0
0.56,0.14,0,-0.4,0.8,0.0017,4.545e-11,-0.0016918,-1.012e-11,-1.85e-12,8.5,0
0.58,0.14,0,-0.4,0.8,0.0022036,5.2020000000000005e-11,-0.0021894,-9.32e-12,1.41e-12,8.5,0
0.6,0.14,0,-0.4,0.8,0.0027314,4.33e-11,-0.0027446,-8.910000000000001e-12,4.5400000000000004e-12,8.5,0
0.62,0.14,0,-0.4,0.8,0.00331,4.903e-11,-0.0033444,-9.14e-12,2.6600000000000004e-12,8.5,0
0.64,0.14,0,-0.4,0.8,0.0039226,8.377000000000001e-11,-0.0039428,-8.44e-12,-3.730000000000001e-12,8.5,0
0.66,0.14,0,-0.4,0.8,0.004545,1.0331e-10,-0.0045138,-9.72e-12,-4.11e-12,8.5,0
0.68,0.14,0,-0.4,0.8,0.0051438,1.1245e-10,-0.005101,-8.52e-12,1.14e-12,8.5,0
0.7,0.14,0,-0.4,0.8,0.005696,1.2536000000000002e-10,-0.0056852,-8.880000000000003e-12,3.1900000000000003e-12,8.5,0
0.72,0.14,0,-0.4,0.8,0.0062436,1.5065000000000002e-10,-0.0062504,-8.470000000000002e-12,1.09e-12,8.5,0
0.74,0.14,0,-0.4,0.8,0.006754,1.8961e-10,-0.0067644,-8.42e-12,3.640000000000001e-12,8.5,0
0.76,0.14,0,-0.4,0.8,0.0072074,2.083e-10,-0.0072612,-7.85e-12,3.4100000000000002e-12,8.5,0
0.78,0.14,0,-0.4,0.8,0.0076584,2.5227e-10,-0.0077194,-8.56e-12,-4.57e-12,8.5,0
0.8,0.14,0,-0.4,0.8,0.0081342,3.1958000000000005e-10,-0.0080864,-9.03e-12,-1.108e-11,8.5,0
0.0,0.16,0,-0.4,0.8,1.2880000000000002e-11,-6.230000000000001e-12,-1.09e-12,-1.466e-11,-4.600000000000002e-13,8.5,0
0.02,0.16,0,-0.4,0.8,1.4850000000000002e-11,1.14e-11,-5.800000000000002e-13,-1.531e-11,-1.2000000000000001e-12,8.5,0
0.04,0.16,0,-0.4,0.8,1.168e-11,1.848e-11,5.760000000000001e-12,-1.4630000000000002e-11,-6.6e-13,8.5,0
0.06,0.16,0,-0.4,0.8,1.3480000000000002e-11,1.249e-11,1e-11,-1.4290000000000002e-11,-8.600000000000001e-13,8.5,0
0.08,0.16,0,-0.4,0.8,1.18e-11,1.322e-11,1.2880000000000002e-11,-1.3500000000000002e-11,1.3e-13,8.5,0
0.1,0.16,0,-0.4,0.8,1.164e-11,8e-13,7.380000000000001e-12,-1.2480000000000002e-11,4.0000000000000006e-14,8.5,0
0.12,0.16,0,-0.4,0.8,1.325e-11,2.19e-12,8.690000000000003e-12,-1.302e-11,7.3e-13,8.5,0
0.14,0.16,0,-0.4,0.8,1.0850000000000002e-11,-4.47e-12,1.6600000000000002e-12,-1.376e-11,4.1e-13,8.5,0
0.16,0.16,0,-0.4,0.8,1.437e-11,-1.6300000000000001e-12,-1.4e-12,-1.408e-11,2.5e-13,8.5,0
0.18,0.16,0,-0.4,0.8,1.4290000000000002e-11,-2.01e-12,-3.91e-12,-1.417e-11,-8.000000000000001e-14,8.5,0
0.2,0.16,0,-0.4,0.8,3.856e-11,8.21e-12,-2.286e-11,-1.3790000000000002e-11,1.4e-13,8.5,0
0.22,0.16,0,-0.4,0.8,1.6390000000000002e-10,3.3700000000000004e-12,-1.468e-10,-1.262e-11,-1.2000000000000002e-13,8.5,0
0.24,0.16,0,-0.4,0.8,9.4605e-10,2.6100000000000004e-12,-9.0786e-10,-1.2370000000000002e-11,4.7e-13,8.5,0
0.26,0.16,0,-0.4,0.8,4.9557e-09,7.31e-12,-4.9675e-09,-1.283e-11,-8.400000000000001e-13,8.5,0
0.28,0.16,0,-0.4,0.8,2.3355199999999997e-08,-7.61e-12,-2.3949e-08,-1.352e-11,-2.0000000000000003e-14,8.5,0
0.3,0.16,0,-0.4,0.8,1.03899e-07,8.500000000000002e-13,-1.057762e-07,-1.2480000000000002e-11,2.8e-13,8.5,0
0.32,0.16,0,-0.4,0.8,4.3222e-07,9.73e-12,-4.2118e-07,-1.222e-11,1.3e-13,8.5,0
0.34,0.16,0,-0.4,0.8,1.3554000000000002e-06,-1.23e-11,-1.3515e-06,-1.252e-11,1.3900000000000001e-12,8.5,0
0.36,0.16,0,-0.4,0.8,3.887e-06,-1.553e-11,-3.8313e-06,-1.234e-11,1.1100000000000001e-12,8.5,0
0.38,0.16,0,-0.4,0.8,1.02202e-05,-5.3100000000000014e-12,-1.0239100000000002e-05,-1.23e-11,1.2400000000000002e-12,8.5,0
0.4,0.16,0,-0.4,0.8,2.525e-05,-5.3100000000000014e-12,-2.524e-05,-1.221e-11,-4.7e-13,8.5,0
0.42,0.16,0,-0.4,0.8,5.7116e-05,3.8300000000000004e-12,-5.687e-05,-1.222e-11,2.1000000000000001e-13,8.5,0
0.44,0.16,0,-0.4,0.8,0.00011832,1.1450000000000001e-11,-0.00011786,-1.2160000000000002e-11,-3.000000000000001e-13,8.5,0
0.46,0.16,0,-0.4,0.8,0.00022312,9.000000000000001e-12,-0.00022258,-1.138e-11,5.300000000000002e-13,8.5,0
0.48,0.16,0,-0.4,0.8,0.00038858,3.9900000000000006e-12,-0.00038798,-1.152e-11,1.32e-12,8.5,0
0.5,0.16,0,-0.4,0.8,0.00062646,1.0840000000000001e-11,-0.00062722,-1.16e-11,-1.4e-13,8.5,0
0.52,0.16,0,-0.4,0.8,0.00094594,3.4210000000000004e-11,-0.00094564,-1.1860000000000002e-11,-2.3300000000000004e-12,8.5,0
0.54,0.16,0,-0.4,0.8,0.001341,1.491e-11,-0.001343,-1.151e-11,2.37e-12,8.5,0
0.56,0.16,0,-0.4,0.8,0.0018102,2.622e-11,-0.0018218,-1.099e-11,1.21e-12,8.5,0
0.58,0.16,0,-0.4,0.8,0.0023566,5.003e-11,-0.0023556,-1.161e-11,-4.500000000000001e-13,8.5,0
0.6,0.16,0,-0.4,0.8,0.002949,5.854e-11,-0.0029432,-1.1550000000000001e-11,1.2000000000000002e-13,8.5,0
0.62,0.16,0,-0.4,0.8,0.0035552,5.328e-11,-0.0035766,-1.119e-11,4e-13,8.5,0
0.64,0.16,0,-0.4,0.8,0.0042292,7.617e-11,-0.004227,-1.137e-11,-3.61e-12,8.5,0
0.66,0.16,0,-0.4,0.8,0.004902,9.721e-11,-0.0048592,-1.0640000000000002e-11,-2.9900000000000004e-12,8.5,0
0.68,0.16,0,-0.4,0.8,0.0055548,1.0456e-10,-0.0055088,-1.133e-11,3.85e-12,8.5,0
0.7,0.16,0,-0.4,0.8,0.0061406,1.087e-10,-0.0061976,-1.069e-11,9.000000000000001e-12,8.5,0
0.72,0.16,0,-0.4,0.8,0.006751,1.3412e-10,-0.0068254,-1.016e-11,2.1700000000000002e-12,8.5,0
0.74,0.16,0,-0.4,0.8,0.0074004,1.8397e-10,-0.0074158,-9.94e-12,-7.890000000000001e-12,8.5,0
0.76,0.16,0,-0.4,0.8,0.007995,2.1678000000000003e-10,-0.0079274,-1.063e-11,-9.64e-12,8.5,0
0.78,0.16,0,-0.4,0.8,0.0084798,2.4012e-10,-0.0084214,-1.079e-11,4.46e-12,8.5,0
0.8,0.16,0,-0.4,0.8,0.0089266,2.8232e-10,-0.008957,-1.01e-11,3.66e-12,8.5,0
0.0,0.18,0,-0.4,0.8,1.5230000000000002e-11,7.130000000000001e-12,2.2000000000000002e-13,-1.737e-11,3.3e-13,8.5,0
0.02,0.18,0,-0.4,0.8,1.5270000000000003e-11,-4.600000000000002e-13,7.5e-13,-1.757e-11,-1.5000000000000004e-13,8.5,0
0.04,0.18,0,-0.4,0.8,1.825e-11,3.66e-12,-3.53e-12,-1.6650000000000002e-11,2.900000000000001e-13,8.5,0
0.06,0.18,0,-0.4,0.8,1.528e-11,-1.2900000000000002e-12,-4.860000000000001e-12,-1.673e-11,-3.000000000000001e-13,8.5,0
0.08,0.18,0,-0.4,0.8,1.7050000000000002e-11,3.8800000000000004e-12,-6.490000000000001e-12,-1.695e-11,-7.900000000000001e-13,8.5,0
0.1,0.18,0,-0.4,0.8,1.4630000000000002e-11,1.014e-11,-1.36e-12,-1.759e-11,-1.55e-12,8.5,0
0.12,0.18,0,-0.4,0.8,1.783e-11,1.294e-11,3.5e-13,-1.715e-11,-1.23e-12,8.5,0
0.14,0.18,0,-0.4,0.8,1.453e-11,1.719e-11,1.107e-11,-1.661e-11,-5.6e-13,8.5,0
0.16,0.18,0,-0.4,0.8,1.6030000000000002e-11,6.96e-12,1.001e-11,-1.586e-11,-2.2000000000000002e-13,8.5,0
0.18,0.18,0,-0.4,0.8,2.087e-11,7.680000000000001e-12,4.6400000000000004e-12,-1.608e-11,2.300000000000001e-13,8.5,0
0.2,0.18,0,-0.4,0.8,4.738e-11,-2.03e-12,-2.8690000000000003e-11,-1.6050000000000002e-11,-5e-14,8.5,0
0.22,0.18,0,-0.4,0.8,2.0469e-10,2.18e-12,-1.9612e-10,-1.6340000000000002e-11,1.9000000000000002e-13,8.5,0
0.24,0.18,0,-0.4,0.8,1.1235300000000002e-09,3.56e-12,-1.1118900000000002e-09,-1.6780000000000002e-11,7e-14,8.5,0
0.26,0.18,0,-0.4,0.8,5.9453e-09,1.376e-11,-5.8597e-09,-1.641e-11,2.7e-13,8.5,0
0.28,0.18,0,-0.4,0.8,2.70128e-08,-7.360000000000001e-12,-2.6940399999999997e-08,-1.6090000000000003e-11,3.000000000000001e-13,8.5,0
0.3,0.18,0,-0.4,0.8,1.2068e-07,1.253e-11,-1.2086e-07,-1.604e-11,-6.3e-13,8.5,0
0.32,0.18,0,-0.4,0.8,4.7866e-07,9.88e-12,-4.7682e-07,-1.529e-11,-2.4000000000000004e-13,8.5,0
0.34,0.18,0,-0.4,0.8,1.5549e-06,-3.8800000000000004e-12,-1.5559000000000002e-06,-1.555e-11,9e-14,8.5,0
